year_x,imdb,title_x,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,Profit,year_y,id,title_y,rating
2011,tt1596343,Fast Five,ok-disagree,ok,PASS,125000000,209837675.0,629841284.0,2011PASS,129461348,217326947.0,652320815.0,1.0,1.0,1596343,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,PG-13,True,"English, Portuguese, Spanish, Italian",USA,"Chris Morgan, Gary Scott Thompson (characters)",67.0,7.3,Justin Lin,29 Apr 2011,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson",Action,7 wins & 18 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_SX300.jpg,"203,990",,714678959.0,2011,2265,Fast Five,3
2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,42587643.0,157887643.0,2011FAIL,41427631,44107629.0,163522777.0,1.0,1.0,1622979,Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.,R,True,"English, Cantonese","USA, Canada","Eric Heisserer, Jeffrey Reddick (characters)",50.0,5.9,Steven Quale,12 Aug 2011,"Nicholas D'Agosto, Emma Bell, Miles Fisher, Ellen Wroe",Horror,1 win & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyOTExNDc1M15BMl5BanBnXkFtZTcwMDA0MTA4NQ@@._V1_SX300.jpg,"64,357",,160475286.0,2011,2877,Final Destination 5,2
2011,tt1068242,Footloose,ok,ok,PASS,24000000,51802742.0,63412773.0,2011PASS,24856579,53651623.0,65676025.0,1.0,1.0,1068242,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",PG-13,True,English,USA,"Dean Pitchford (screenplay), Craig Brewer (screenplay), Dean Pitchford (story)",58.0,5.8,Craig Brewer,14 Oct 2011,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell",Comedy,3 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1_SX300.jpg,"26,507",,91215515.0,2011,2758,Footloose,3
2011,tt1438176,Fright Night,dubious,dubious,FAIL,30000000,18298649.0,40520649.0,2011FAIL,31070724,18951742.0,41966863.0,1.0,1.0,1438176,A teenager suspects that his new neighbor is a vampire.,R,True,English,USA,"Marti Noxon (screenplay), Tom Holland (story), Tom Holland (film ""Fright Night"")",64.0,6.4,Craig Gillespie,19 Aug 2011,"Anton Yelchin, Colin Farrell, Toni Collette, David Tennant",Comedy,4 wins & 1 nomination.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDc0NDY0M15BMl5BanBnXkFtZTcwOTgzMTYyNQ@@._V1_SX300.jpg,"69,493",,28819298.0,2011,2975,Fright Night,3
2011,tt1133985,Green Lantern,notalk-disagree,notalk,FAIL,200000000,116601172.0,231201172.0,2011FAIL,207138157,120762760.0,239452924.0,1.0,1.0,1133985,A test pilot is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force.,PG-13,True,English,USA,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)",39.0,5.7,Martin Campbell,17 Jun 2011,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",Action,1 win & 2 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_SX300.jpg,"169,039",,147802344.0,2011,2411,Green Lantern,1
2011,tt0480687,Hall Pass,men,men,FAIL,36000000,45060734.0,83693266.0,2011FAIL,37284868,46668987.0,86680344.0,1.0,1.0,480687,"Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",R,True,English,USA,"Pete Jones (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bobby Farrelly (screenplay), Pete Jones (story)",45.0,5.9,"Bobby Farrelly, Peter Farrelly",25 Feb 2011,"Owen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate",Comedy,,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MzIxNTYwNl5BMl5BanBnXkFtZTcwNzE4MjE0NA@@._V1_SX300.jpg,"86,487",,92754000.0,2011,2944,Hall Pass,2
2011,tt0993842,Hanna,ok,ok,PASS,30000000,40259119.0,65343694.0,2011PASS,31070724,41695999.0,67675862.0,1.0,1.0,993842,"A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives.",PG-13,True,"English, French, German, Italian, Arabic, Spanish","USA, UK, Germany","Seth Lochhead (screenplay), David Farr (screenplay), Seth Lochhead (story)",65.0,6.8,Joe Wright,08 Apr 2011,"Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett",Action,4 wins & 10 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BNTAzMTg1NjY0NF5BMl5BanBnXkFtZTcwODc3MTgzNA@@._V1_SX300.jpg,"130,829",,75602813.0,2011,2179,Hanna,3
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk-disagree,notalk,FAIL,125000000,381011219.0,1328111219.0,2011FAIL,129461348,394609809.0,1375512553.0,1.0,1.0,1201607,"Harry, Ron and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord.",PG-13,True,English,"USA, UK","Steve Kloves (screenplay), J.K. Rowling (novel)",87.0,8.1,David Yates,15 Jul 2011,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe",Adventure,Nominated for 3 Oscars. Another 33 wins & 49 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,"344,216",,1584122438.0,2011,2539,Harry Potter and the Deathly Hallows: Part 2,3
2011,tt1506999,Haywire,nowomen-disagree,nowomen,FAIL,23000000,18942396.0,22176190.0,2011FAIL,23820888,19618465.0,22967676.0,1.0,1.0,1506999,A black ops super soldier seeks payback after she is betrayed and set up during a mission.,R,True,"English, Spanish","USA, Ireland",Lem Dobbs,67.0,5.8,Steven Soderbergh,20 Jan 2012,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross",Action,5 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI2MjIxOTUwN15BMl5BanBnXkFtZTcwNDM5NjcxNw@@._V1_SX300.jpg,"60,876",,18118586.0,2011,2998,Haywire,0
2011,tt1403177,Hesher,notalk,notalk,FAIL,7000000,382946.0,382946.0,2011FAIL,7249836,396614.0,396614.0,1.0,1.0,1403177,,,,,,,,,,,,,,,,,,,-6234108.0,2011,2289,Hesher,1
2011,tt1562568,Higher Ground,ok,ok,PASS,1800000,841056.0,859182.0,2011PASS,1864243,871074.0,889847.0,1.0,1.0,1562568,A chronicle of one woman's lifelong struggle with her faith.,R,True,English,USA,"Carolyn S. Briggs (screenplay), Tim Metcalfe (screenplay), Carolyn S. Briggs (memoir ""This Dark World"")",74.0,6.3,Vera Farmiga,01 Mar 2012,"Joshua Leonard, Norbert Leo Butz, Michael Chernus, Vera Farmiga",Drama,6 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NTMyNTQ3OF5BMl5BanBnXkFtZTcwMjMzNzI5NQ@@._V1_SX300.jpg,"2,166",,-99762.0,2011,2719,Higher Ground,3
2011,tt1640459,Hobo with a Shotgun,nowomen,nowomen,FAIL,3000000,703372.0,834953.0,2011FAIL,3107072,728476.0,864753.0,1.0,1.0,1640459,"A homeless vigilante blows away crooked cops, pedophile Santas, and other scumbags with his trusty pump-action shotgun.",Not Rated,True,English,Canada,"John Davies, Jason Eisener (story), Rob Cotterill (story), John Davies (story)",55.0,6.1,Jason Eisener,12 May 2011,"Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey",Action,1 nomination.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxMDkxNTMwNl5BMl5BanBnXkFtZTcwMzc5MjUzNA@@._V1_SX300.jpg,"31,703",,-1461675.0,2011,3534,Hobo with a Shotgun,0
2011,tt1411704,Hop,men,men,FAIL,63000000,108085305.0,184924333.0,2011FAIL,65248520,111942955.0,191524428.0,1.0,1.0,1411704,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",PG,True,English,USA,"Cinco Paul (screenplay), Ken Daurio (screenplay), Brian Lynch (screenplay), Cinco Paul (story), Ken Daurio (story)",41.0,5.5,Tim Hill,01 Apr 2011,"James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria",Animation,2 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_SX300.jpg,"18,398",,230009638.0,2011,2201,Hop,2
2011,tt1499658,Horrible Bosses,ok,ok,PASS,35000000,117538559.0,214538559.0,2011PASS,36249178,121733603.0,222195609.0,1.0,1.0,1499658,Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.,R,True,English,USA,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan M. Goldstein (screenplay), Michael Markowitz (story)",57.0,6.9,Seth Gordon,08 Jul 2011,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",Comedy,2 wins & 7 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BNzYxNDI5Njc5NF5BMl5BanBnXkFtZTcwMDUxODE1NQ@@._V1_SX300.jpg,"256,896",,297077118.0,2011,2512,Horrible Bosses,3
2011,tt0970179,Hugo,dubious,dubious,FAIL,180000000,73864507.0,185033215.0,2011FAIL,186424342,76500789.0,191637196.0,1.0,1.0,970179,"Set in 1930s Paris, an orphan who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton.",PG,True,English,USA,"John Logan (screenplay), Brian Selznick (book)",83.0,7.6,Martin Scorsese,23 Nov 2011,"Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chloë Grace Moretz",Adventure,Won 5 Oscars. Another 45 wins & 103 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNzk5MzgyNF5BMl5BanBnXkFtZTcwOTE4NDU5Ng@@._V1_SX300.jpg,"189,943",,78897722.0,2011,2985,Hugo,3
2011,tt1464540,I Am Number Four,notalk,notalk,FAIL,50000000,55100437.0,145982797.0,2011FAIL,51784539,57067015.0,151193038.0,1.0,1.0,1464540,"Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.",PG-13,True,"English, French",USA,"Alfred Gough (screenplay), Miles Millar (screenplay), Marti Noxon (screenplay), Jobie Hughes (novel), James Frey (novel)",36.0,6.1,D.J. Caruso,18 Feb 2011,"Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron",Drama,1 win & 1 nomination.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI0NDI1MTMyM15BMl5BanBnXkFtZTcwMDMzMTcyNA@@._V1_SX300.jpg,"149,524",,151083234.0,2011,2063,I Am Number Four,1
2011,tt1253864,Immortals,men,men,FAIL,75000000,83504017.0,211562435.0,2011FAIL,77676809,86484341.0,219113265.0,1.0,1.0,1253864,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",R,True,"English, Greek",USA,"Charley Parlapanides, Vlas Parlapanides",46.0,6.1,Tarsem Singh,11 Nov 2011,"Henry Cavill, Mickey Rourke, Stephen Dorff, Freida Pinto",Action,1 win & 4 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzMjA2MjA2N15BMl5BanBnXkFtZTcwMTkwNTc5Ng@@._V1_SX300.jpg,"112,273",,220066452.0,2011,2842,Immortals,2
2011,tt1637688,In Time,notalk,notalk,FAIL,35000000,37553932.0,170064664.0,2011FAIL,36249178,38894261.0,176134406.0,1.0,1.0,1637688,"In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",PG-13,True,English,USA,Andrew Niccol,53.0,6.6,Andrew Niccol,28 Oct 2011,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki",Action,2 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA3NzI1ODc1MV5BMl5BanBnXkFtZTcwMzI5NjQwNg@@._V1_SX300.jpg,"213,311",,172618596.0,2011,2807,In Time,1
2011,tt1606618,Iris,ok,ok,PASS,5500000,5580479.0,15155021.0,2011PASS,5696299,5779651.0,15695916.0,1.0,1.0,1606618,"A hauntingly beautiful and unusual coming-of-age tale. Set in 1890, Iris's artist mother leaves Stockholm for the summer and sends her 9-year old daughter to stay with an uncle in the ...",,True,Swedish,"Finland, Sweden","Annina Enckell, Mikael Wahlforss (screenplay)",,6.3,Ulrika Bengts,26 Aug 2011,"Magnus Krepper, Tobias Zilliacus, Emmi Pesonen, Marika Parkkomäki",Drama,1 nomination.,,movie,,71,,15235500.0,2011,3026,Iris,3
2011,tt1410063,Jin ling shi san chai,ok,ok,PASS,100000000,311434.0,93721434.0,2011PASS,103569079,322549.0,97066426.0,1.0,1.0,1410063,,,,,,,,,,,,,,,,,,,-5967132.0,2011,4285,Jin ling shi san chai,3
2011,tt1634122,Johnny English Reborn,dubious,dubious,FAIL,45000000,8305970.0,164539660.0,2011FAIL,46606085,8602417.0,170412210.0,1.0,1.0,1634122,Johnny English goes up against international assassins hunting down the Chinese premier.,PG,True,"English, Mandarin, Swiss German, Cantonese, Russian","USA, France, UK","Hamish McColl (screenplay), William Davies (story), Neal Purvis (characters), Robert Wade (characters)",46.0,6.3,Oliver Parker,21 Oct 2011,"Roger Barclay, Eric Carte, Rowan Atkinson, Togo Igawa",Adventure,2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzODY2MjU1Nl5BMl5BanBnXkFtZTcwMzc1ODUzNg@@._V1_SX300.jpg,"68,398",,127845630.0,2011,3276,Johnny English Reborn,3
2011,tt1640484,Jumping the Broom,ok,ok,PASS,7000000,37295394.0,38158601.0,2011PASS,7249836,38626496.0,39520511.0,1.0,1.0,1640484,Two very different families converge on Martha's Vineyard one weekend for a wedding.,PG-13,True,English,USA,"Elizabeth Hunter (screenplay), Arlene Gibbs (screenplay), Elizabeth Hunter (story)",56.0,5.5,Salim Akil,06 May 2011,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine",Comedy,3 wins & 13 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4NjA3OTQ0OF5BMl5BanBnXkFtZTcwOTQ1NjA2NA@@._V1_SX300.jpg,"6,432",,68453995.0,2011,3606,Jumping the Broom,3
2011,tt1564367,Just Go with It,dubious,dubious,FAIL,80000000,103028109.0,214974953.0,2011FAIL,82855263,106705263.0,222647578.0,1.0,1.0,1564367,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",PG-13,True,English,USA,"Allan Loeb (screenplay), Timothy Dowling (screenplay), I.A.L. Diamond (screenplay), Abe Burrows (stage play), Pierre Barillet (French play), Jean-Pierre Grédy (French play)",33.0,6.4,Dennis Dugan,11 Feb 2011,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson",Comedy,5 wins & 11 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0MTk3MjE2Nl5BMl5BanBnXkFtZTcwMjE0ODA0NA@@._V1_SX300.jpg,"124,675",,238003062.0,2011,2876,Just Go with It,3
2011,tt1788391,Kill List,dubious,dubious,FAIL,800000,29063.0,462206.0,2011FAIL,828553,30100.0,478703.0,1.0,1.0,1788391,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.",Not Rated,True,"English, Swedish",UK,"Amy Jump, Ben Wheatley",67.0,6.3,Ben Wheatley,02 Sep 2011,"Neil Maskell, MyAnna Buring, Harry Simpson, Michael Smiley",Crime,5 wins & 11 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BNzM3NzU2NzUzMV5BMl5BanBnXkFtZTcwNjY2OTUxNw@@._V1_SX300.jpg,"17,732",,-308731.0,2011,3440,Kill List,3
2011,tt1448755,Killer Elite,nowomen,nowomen,FAIL,70000000,25124986.0,57777106.0,2011FAIL,72498355,26021717.0,59839216.0,1.0,1.0,1448755,"When his mentor is taken captive, a retired member of Britain's Elite Special Air Service is forced into action. His mission: kill three assassins dispatched by their cunning leader.",R,True,"English, Arabic, French, Spanish","UK, Australia","Matt Sherring (screenplay), Ranulph Fiennes (book)",44.0,6.5,Gary McKendry,23 Sep 2011,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell",Action,2 wins & 7 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_SX300.jpg,"83,654",,12902092.0,2011,2714,Killer Elite,0
2011,tt1302011,Kung Fu Panda 2,ok,ok,PASS,150000000,165249063.0,664837547.0,2011PASS,155353618,171146932.0,688566122.0,1.0,1.0,1302011,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",PG,True,English,USA,"Jonathan Aibel, Glenn Berger",67.0,7.4,Jennifer Yuh,26 May 2011,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman",Animation,Nominated for 1 Oscar. Another 3 wins & 26 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4MTQ3NTI3Nl5BMl5BanBnXkFtZTcwNzEzODQ2NA@@._V1_SX300.jpg,"118,131",,680086610.0,2011,2688,Kung Fu Panda 2,3
2011,tt1508675,Le Havre,dubious,dubious,FAIL,5500000,611709.0,13480196.0,2011FAIL,5696299,633541.0,13961315.0,1.0,1.0,1508675,"When an African boy arrives by cargo ship in the port city of Le Havre, an aging shoe shiner takes pity on the child and welcomes him into his home.",Not Rated,True,French,"Finland, France, Germany",Aki Kaurismäki,82.0,7.2,Aki Kaurismäki,08 Sep 2011,"André Wilms, Kati Outinen, Jean-Pierre Darroussin, Blondin Miguel",Comedy,15 wins & 24 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1MDc2NDkxOV5BMl5BanBnXkFtZTcwNzE1NjM5Ng@@._V1_SX300.jpg,"11,153",,8591905.0,2011,2909,Le Havre,3
2011,tt1758692,Like Crazy,ok-disagree,ok,PASS,250000,3395391.0,3731489.0,2011PASS,258923,3516575.0,3864669.0,1.0,1.0,1758692,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",PG-13,True,English,USA,"Drake Doremus, Ben York Jones",71.0,6.7,Drake Doremus,27 Jan 2012,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley",Drama,9 wins & 3 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_SX300.jpg,"32,682",,6876880.0,2011,2865,Like Crazy,3
2011,tt1219289,Limitless,notalk,notalk,FAIL,27000000,79249455.0,169739455.0,2011FAIL,27963651,82077930.0,175797590.0,1.0,1.0,1219289,"With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",PG-13,True,"English, Russian, Italian, Mandarin, French",USA,"Leslie Dixon (screenplay), Alan Glynn (novel)",59.0,7.4,Neil Burger,18 Mar 2011,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard",Mystery,1 win & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NjczNzc5Nl5BMl5BanBnXkFtZTcwMzA2MzQyNA@@._V1_SX300.jpg,"288,788",,221988910.0,2011,2162,Limitless,1
2011,tt0466893,Margaret,ok,ok,PASS,14000000,47185.0,47185.0,2011PASS,14499671,48869.0,48869.0,1.0,1.0,466893,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",R,True,English,USA,Kenneth Lonergan,61.0,6.4,Kenneth Lonergan,01 Jun 2012,"Anna Paquin, J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin",Drama,7 wins & 2 nominations.,150 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MDQzMjcxN15BMl5BanBnXkFtZTcwNTg3MTI1Ng@@._V1_SX300.jpg,"9,436",,-13905630.0,2011,3490,Margaret,3
2011,tt1615147,Margin Call,notalk-disagree,notalk,FAIL,3400000,5353586.0,17872206.0,2011FAIL,3521349,5544660.0,18510079.0,1.0,1.0,1615147,"Follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis.",R,True,English,USA,J.C. Chandor,76.0,7.1,J.C. Chandor,29 Sep 2011,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto",Drama,Nominated for 1 Oscar. Another 8 wins & 14 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5NzkyNDI2Nl5BMl5BanBnXkFtZTcwMTYzNDc2Ng@@._V1_SX300.jpg,"68,508",,19825792.0,2011,2822,Margin Call,1
2011,tt1305591,Mars Needs Moms,dubious,dubious,FAIL,150000000,21392758.0,39549758.0,2011FAIL,155353618,22156282.0,40961320.0,1.0,1.0,1305591,A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,PG,True,English,USA,"Simon Wells (screenplay), Wendy Wells (screenplay), Berkeley Breathed (book)",49.0,5.4,Simon Wells,11 Mar 2011,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois",Animation,2 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg,"14,083",,-89057484.0,2011,4941,Mars Needs Moms,3
